47,3,1,2,1,1,1,3,0,1
41,10,1,3,1,1,2,3,1,1
41,1,2,3,1,0,2,3,0,1
28,5,4,4,1,1,2,1,0,1
17,3,2,2,1,1,3,1,0,1
27,5,2,3,1,1,2,1,0,1
27,4,1,2,1,1,3,1,1,1
19,0,2,3,1,0,2,2,0,1
27,3,2,4,1,0,3,2,0,1
26,4,4,3,1,1,2,3,0,1
23,2,2,4,1,1,3,3,0,1
40,3,3,3,1,1,3,2,0,1
22,0,4,4,1,1,1,1,0,1
44,4,3,4,1,0,1,3,0,1
29,2,2,3,1,1,3,1,0,1
26,3,2,3,1,1,3,1,0,1
45,1,4,4,1,0,3,3,0,1
32,7,3,3,1,0,2,3,0,1
21,1,4,4,1,1,1,4,0,1
31,4,2,2,1,1,3,3,0,1
21,0,3,4,1,1,1,3,0,1
37,1,4,4,1,1,1,4,0,1
34,3,4,4,0,0,3,3,0,1
44,1,3,4,1,1,1,3,0,1
49,5,4,3,1,1,2,3,0,1
26,2,2,3,1,1,3,3,0,1
38,1,1,2,1,1,2,4,1,1
36,5,2,3,1,1,2,3,0,1
26,2,3,4,1,1,3,3,0,1
20,1,2,3,0,1,3,2,0,1
44,3,2,1,1,0,3,2,0,1
31,2,3,4,1,1,1,2,1,1
45,1,4,4,1,1,1,3,0,1
36,2,2,3,1,1,3,2,1,1
43,2,1,3,1,0,2,2,1,1
25,0,3,4,1,1,1,3,0,1
48,3,3,4,1,1,3,1,0,1
30,0,4,4,0,0,1,3,0,1
48,8,1,2,1,1,3,1,0,1
28,1,3,4,1,1,3,1,1,1
26,1,4,4,1,1,1,3,0,1
26,3,3,3,1,0,2,4,0,1
24,2,4,4,1,1,3,3,0,1
21,2,3,3,1,1,2,2,0,1
30,2,4,4,0,1,3,1,0,1
20,1,4,4,1,1,1,4,0,1
33,2,4,4,1,1,1,3,0,1
30,0,4,4,0,0,3,3,0,1
47,1,4,4,1,0,1,3,0,1
35,2,4,4,0,1,3,3,0,1
30,2,2,4,1,1,3,4,0,1
33,3,4,4,1,1,1,4,0,1
45,4,4,4,1,1,2,3,0,1
41,2,4,4,1,1,1,4,0,1
32,1,4,4,1,0,1,3,0,1
43,5,4,4,1,1,1,4,0,1
44,3,4,4,1,1,2,4,0,1
21,4,1,3,1,1,3,2,0,1
44,2,3,4,1,1,1,4,1,1
23,2,4,4,1,1,2,4,0,1
47,4,1,2,1,1,2,2,0,1
47,7,1,1,1,1,2,3,1,1
35,2,4,4,1,0,2,4,0,1
32,4,2,4,1,1,3,2,0,1
45,5,1,4,1,1,1,2,1,1
22,2,2,2,1,1,3,1,0,1
23,3,1,1,1,1,2,1,1,1
30,0,4,4,1,0,1,4,0,1
44,0,1,3,1,1,2,3,0,1
40,1,3,3,1,0,3,3,0,1
34,4,4,4,1,1,2,3,0,1
37,1,3,4,1,1,2,4,0,1
49,5,3,4,1,1,1,4,0,1
26,1,4,4,1,1,1,4,0,1
22,0,4,4,1,1,2,4,0,1
20,0,3,4,1,0,2,4,0,1
47,4,4,4,1,1,1,4,0,1
49,8,2,2,1,0,3,1,0,1
22,1,2,4,1,1,2,4,0,1
22,2,3,3,1,1,3,4,0,1
25,2,3,2,1,1,3,2,0,1
32,0,2,4,1,0,3,4,0,1
28,0,4,4,0,1,1,3,0,1
30,4,2,4,1,0,1,4,0,1
45,2,2,4,1,0,2,4,0,1
49,10,2,1,1,0,2,4,0,1
34,2,4,4,1,0,1,4,0,1
25,1,2,4,1,1,2,2,0,1
42,12,1,3,1,1,3,3,0,1
48,3,2,1,1,0,4,3,0,1
35,5,3,4,1,0,2,2,0,1
33,1,2,3,1,1,3,4,0,1
20,0,2,4,1,1,3,2,0,1
36,4,2,3,1,1,3,1,1,1
19,2,3,3,1,1,3,2,0,1
27,3,3,2,1,1,3,2,0,1
30,4,1,2,1,1,4,1,0,1
31,3,3,4,1,0,3,2,0,1
44,11,1,1,1,1,4,1,1,1
24,2,3,3,1,1,3,3,0,1
18,0,3,4,1,0,3,1,0,1
45,6,1,2,1,1,3,3,1,1
25,3,2,2,1,0,3,1,0,1
36,6,3,4,1,1,2,4,0,1
30,5,1,1,1,1,2,2,0,1
32,2,2,4,1,1,3,3,0,1
42,11,1,4,0,1,2,2,1,1
22,0,2,4,1,1,3,3,0,1
36,2,2,4,1,0,2,4,0,1
27,2,2,3,1,1,3,3,0,1
40,1,3,4,1,1,1,2,0,1
22,2,2,3,1,1,3,1,0,1
26,0,2,4,1,1,3,1,0,1
31,0,3,4,1,0,2,3,0,1
32,1,4,4,1,1,1,4,0,1
34,3,2,3,1,0,3,2,0,1
40,1,3,3,0,1,3,4,0,1
45,1,1,2,1,0,3,3,0,1
26,3,3,4,1,1,3,2,0,1
48,5,1,3,1,1,3,2,0,1
43,8,1,3,1,1,3,1,0,1
27,2,3,4,1,0,2,2,0,1
42,1,3,2,1,1,3,3,0,1
34,8,3,2,1,0,2,3,1,1
32,4,3,2,1,1,2,2,1,1
31,2,3,3,1,0,2,3,0,1
22,1,2,3,1,1,3,3,0,1
27,0,3,4,1,1,3,3,0,1
37,2,1,2,1,1,2,2,1,1
22,0,1,2,1,1,2,4,0,1
47,4,4,4,1,1,1,4,0,1
32,4,4,4,1,0,1,3,0,1
37,2,3,3,1,1,1,4,0,1
45,1,1,3,1,1,2,3,1,1
47,8,1,4,1,1,3,3,0,1
28,0,3,4,1,1,3,2,0,1
48,4,1,3,1,1,3,4,1,1
26,1,2,4,1,1,1,3,0,1
21,0,3,4,1,0,3,1,0,1
20,1,2,3,1,1,2,4,0,1
39,5,1,1,1,0,3,1,1,1
27,1,2,3,1,0,3,4,0,1
37,5,2,3,1,0,3,2,0,1
24,1,4,4,1,1,3,3,0,1
39,6,3,3,1,1,3,3,0,1
20,1,3,3,1,1,2,3,0,1
19,1,3,4,1,1,2,3,0,1
40,4,3,3,1,1,2,2,0,1
41,4,1,4,1,1,3,3,0,1
22,2,4,4,1,1,1,3,0,1
32,4,3,4,1,1,1,4,0,1
34,2,4,4,0,1,1,4,0,1
34,2,4,4,1,0,1,3,0,1
23,2,4,4,1,1,1,4,0,1
27,1,4,4,1,1,1,2,0,1
46,11,3,2,1,0,2,2,1,1
34,3,4,4,0,1,1,2,0,1
33,5,4,4,1,1,3,3,0,1
25,1,3,3,1,1,3,2,0,1
26,1,4,4,1,0,1,4,0,1
48,4,1,3,1,1,3,3,1,1
36,2,4,4,1,1,3,3,0,1
38,2,3,4,0,1,2,4,0,1
44,7,1,2,1,1,3,4,0,1
44,1,2,2,1,0,3,2,0,1
39,1,3,3,0,1,3,4,0,1
47,7,1,2,1,0,3,2,0,1
43,5,1,3,1,0,3,2,0,1
29,3,3,3,1,0,2,4,0,1
22,0,3,3,1,1,2,2,0,1
31,5,2,4,1,1,3,2,0,1
22,0,4,4,1,1,1,3,0,1
45,6,3,4,1,1,2,4,0,1
42,10,3,4,1,0,3,2,0,1
38,7,3,3,1,1,3,1,0,1
47,6,1,1,1,0,3,1,0,1
30,2,4,4,1,1,1,4,0,1
28,1,3,4,1,1,3,4,0,1
25,1,3,4,1,1,2,1,0,1
49,6,2,4,0,1,2,3,0,1
23,2,3,4,1,0,2,3,0,1
35,1,3,4,0,1,2,3,0,1
47,5,2,1,0,1,2,4,0,1
35,0,2,3,1,1,2,4,0,1
44,6,3,4,1,1,3,4,0,1
48,3,4,4,1,1,2,4,0,1
43,6,2,3,1,0,3,3,0,1
21,2,2,4,1,1,3,1,0,1
22,0,4,4,1,1,1,4,0,1
41,5,3,3,1,1,3,4,0,1
29,2,2,4,1,0,4,4,1,1
44,5,4,4,0,1,2,4,0,1
22,0,4,4,1,0,1,4,0,1
23,4,2,4,1,1,3,3,0,1
22,0,2,1,1,1,3,2,0,1
35,0,1,3,1,1,2,2,1,1
24,1,4,4,1,1,2,2,0,1
36,4,4,4,1,1,1,4,0,1
47,2,1,2,1,1,2,4,0,1
40,3,4,4,1,1,3,4,0,1
29,1,4,4,1,1,1,3,0,1
49,6,3,4,1,1,1,4,0,1
49,9,3,4,1,1,1,4,0,1
47,2,4,4,1,1,1,4,0,1
28,3,4,4,0,1,1,4,0,1
26,1,4,4,1,1,1,4,0,1
29,7,1,2,1,1,2,4,0,1
29,0,4,2,1,0,2,2,0,1
25,1,3,3,1,1,3,4,0,1
24,2,2,4,1,1,3,4,0,1
23,1,4,4,1,0,2,4,0,1
23,2,4,4,1,0,3,3,0,1
44,2,1,2,1,1,2,4,0,1
39,6,3,4,1,1,1,4,0,1
21,0,3,3,1,1,2,2,0,1
22,2,3,4,1,1,2,3,0,1
47,3,3,4,1,1,2,3,0,1
36,2,3,3,1,0,2,4,0,1
25,2,1,4,1,0,3,3,1,1
40,2,4,4,1,1,3,4,0,1
36,0,2,2,0,0,3,3,0,1
37,5,2,3,0,0,2,4,0,1
28,2,1,4,1,0,2,3,0,1
30,5,3,3,1,0,3,4,0,1
16,1,3,4,1,1,3,3,0,1
32,4,2,3,0,1,2,4,0,1
40,3,4,4,0,1,3,4,0,1
40,2,1,1,1,0,3,4,0,1
45,2,3,4,0,1,1,4,0,1
21,0,1,3,1,0,3,4,1,1
28,1,4,4,0,1,1,3,0,1
25,1,4,4,0,1,2,3,0,1
44,4,1,3,1,1,3,3,1,1
35,2,4,4,0,1,3,4,0,1
49,4,4,4,1,1,3,4,0,1
39,1,3,4,0,1,3,4,0,1
32,1,3,4,0,1,2,4,0,1
35,0,1,2,1,0,4,4,0,1
21,1,1,2,1,0,3,4,0,1
47,1,4,4,0,1,1,4,0,1
27,1,4,4,0,1,3,4,0,1
31,8,2,2,1,1,2,2,1,1
34,0,4,3,0,0,3,3,0,1
30,3,4,4,1,0,2,4,0,1
25,0,4,4,1,0,2,4,0,1
28,3,3,4,1,1,2,1,0,1
30,4,2,3,1,0,3,2,0,1
42,8,3,3,1,1,4,3,0,1
23,0,4,4,0,1,2,4,0,1
45,3,3,4,0,1,3,4,0,1
21,1,4,4,1,1,3,3,0,1
28,1,4,4,0,1,2,4,0,1
33,1,4,4,0,0,3,4,0,1
32,4,1,2,1,1,3,2,1,1
25,3,2,2,1,1,3,3,0,1
25,1,3,3,1,1,3,1,0,1
19,2,2,2,1,1,3,1,0,1
40,6,1,2,1,1,3,1,1,1
24,2,2,2,1,1,3,1,1,1
32,1,2,2,1,1,2,1,0,1
35,8,2,3,1,1,3,2,0,1
27,1,2,2,1,0,3,2,1,1
23,2,2,4,1,1,1,4,0,1
22,4,2,4,1,1,3,4,0,1
49,0,2,3,1,1,1,2,0,1
25,0,2,3,1,1,2,4,0,1
18,1,3,4,1,1,3,1,0,1
43,4,3,3,1,1,2,4,0,1
37,0,1,3,1,1,3,4,0,1
30,2,2,3,1,0,2,4,0,1
29,0,3,2,1,1,2,2,0,1
20,3,2,3,1,1,3,4,0,1
42,3,3,3,1,0,2,4,0,1
23,1,4,4,1,1,2,3,0,1
34,7,2,3,1,0,3,3,0,1
23,6,3,3,1,1,3,3,0,1
38,5,3,3,1,1,1,4,0,1
37,4,2,3,1,1,2,3,0,1
17,1,2,3,1,1,3,2,0,1
39,3,3,4,1,1,1,4,0,1
49,0,1,3,1,1,3,3,1,1
23,2,3,3,1,1,2,2,0,1
40,3,3,3,1,1,2,2,1,1
32,5,2,4,1,1,2,3,0,1
18,1,2,3,1,1,2,3,0,1
46,8,1,2,1,1,3,3,1,1
37,6,3,3,1,1,2,2,0,1
38,5,2,4,0,1,2,2,0,1
37,2,2,3,0,0,3,3,0,1
25,1,2,3,1,0,2,1,0,1
38,5,2,4,1,1,3,3,0,1
39,2,4,4,1,0,1,4,0,1
44,3,4,4,1,0,1,4,1,1
19,0,4,4,0,1,3,4,0,1
28,1,2,4,1,0,3,4,0,1
20,1,2,3,1,1,3,4,0,1
33,0,4,4,1,0,3,3,0,1
33,5,4,4,1,1,3,4,0,1
47,6,1,4,1,1,1,4,0,1
25,0,3,3,1,1,3,4,0,1
29,0,4,4,1,0,2,4,0,1
37,2,4,4,0,1,1,4,0,1
49,6,1,3,1,1,2,4,0,1
48,8,1,1,1,0,2,2,1,1
19,0,2,2,1,1,2,2,0,1
46,3,1,2,1,1,2,1,1,1
39,2,1,2,1,1,3,1,1,1
30,5,3,4,1,1,1,4,0,1
40,8,2,2,1,1,2,2,0,1
43,1,1,2,1,1,3,4,1,1
29,4,3,4,1,0,1,3,0,1
23,2,3,3,1,1,3,3,0,1
24,3,2,2,1,1,2,4,0,1
47,2,3,3,1,1,2,4,0,1
35,2,3,3,1,0,2,2,0,1
19,1,3,3,1,1,2,4,0,1
45,4,2,3,1,0,2,4,0,1
42,2,2,4,1,1,3,4,0,1
47,1,1,1,1,1,3,4,0,1
25,2,2,2,1,1,3,1,0,1
20,3,2,3,1,1,3,4,0,1
33,6,3,3,1,1,3,4,0,2
46,5,4,3,1,1,1,4,0,2
35,4,4,4,1,1,1,4,0,2
26,2,4,4,1,0,1,4,0,2
36,5,3,3,1,0,1,3,0,2
37,3,3,4,1,1,1,3,0,2
44,4,2,4,1,1,3,3,0,2
32,2,4,4,1,1,1,4,0,2
25,6,2,4,1,1,3,4,0,2
42,7,2,3,1,1,3,4,0,2
30,2,4,4,0,0,1,4,0,2
39,4,4,4,1,1,1,4,0,2
26,2,1,1,1,1,3,4,0,2
30,3,2,4,1,1,3,4,0,2
38,4,4,4,0,0,1,2,0,2
23,1,4,4,1,1,1,2,0,2
18,1,3,4,1,1,3,4,0,2
25,3,3,4,1,1,2,3,0,2
37,2,4,4,1,0,3,3,0,2
20,1,3,4,1,1,3,2,0,2
45,7,4,4,1,1,1,4,0,2
28,2,2,1,1,0,3,3,0,2
33,3,2,2,1,1,2,3,0,2
28,2,2,3,1,1,3,3,0,2
30,1,2,4,1,0,3,4,0,2
32,4,4,4,1,1,2,4,0,2
48,7,4,3,1,0,2,4,0,2
46,2,4,4,1,0,1,4,0,2
32,2,4,4,0,0,1,4,0,2
49,10,4,4,1,1,1,4,0,2
33,6,2,2,1,0,3,4,0,2
39,3,4,4,1,1,1,4,0,2
35,5,4,4,0,0,1,4,0,2
36,3,4,4,0,1,1,3,0,2
20,1,3,4,1,1,2,4,0,2
23,1,4,4,1,1,3,4,0,2
26,2,2,4,1,1,1,3,0,2
25,1,3,3,1,1,3,1,0,2
31,1,4,4,1,1,1,4,0,2
36,2,4,4,1,1,2,4,0,2
32,2,3,3,1,0,3,4,0,2
36,3,4,4,1,1,1,4,0,2
40,3,4,4,1,1,1,4,0,2
46,4,4,4,1,1,1,4,0,2
42,8,4,4,0,1,1,4,0,2
39,4,4,4,1,0,1,4,0,2
34,2,4,4,1,1,1,4,0,2
36,3,4,4,1,1,1,4,0,2
37,3,4,4,1,1,1,4,0,2
36,4,4,4,0,1,1,4,0,2
38,2,4,4,1,1,1,4,0,2
27,1,3,3,0,0,2,4,0,2
37,8,4,3,1,1,1,4,0,2
24,1,1,4,1,0,4,2,1,2
42,8,2,4,1,1,1,4,0,2
31,3,4,4,0,0,4,4,0,2
34,2,2,3,1,1,3,3,0,2
34,4,4,4,1,1,3,3,0,2
36,4,4,4,0,0,1,4,0,2
47,8,4,4,1,1,1,4,0,2
34,3,4,4,1,1,1,4,0,2
44,6,4,4,0,1,1,3,0,2
21,1,4,4,1,1,1,4,0,2
42,6,4,4,1,1,1,3,0,2
44,4,4,4,1,0,2,3,0,2
19,1,4,4,1,1,2,3,0,2
35,7,1,3,1,0,2,3,1,2
24,1,4,4,1,1,3,2,0,2
32,7,3,4,0,1,1,3,0,2
31,2,3,3,1,0,3,3,0,2
47,11,3,4,1,0,2,3,0,2
38,6,4,4,1,0,3,3,0,2
40,4,4,4,1,1,1,3,0,2
35,4,3,3,1,1,3,2,0,2
26,3,3,4,1,1,3,4,0,2
23,3,4,3,1,1,3,3,0,2
40,6,4,4,0,0,1,4,0,2
37,3,4,4,1,1,1,4,0,2
39,5,4,4,1,1,2,4,0,2
25,2,4,4,1,1,2,4,0,2
48,4,4,4,0,1,1,4,0,2
31,3,4,4,1,1,1,4,0,2
26,1,4,4,0,1,2,4,0,2
44,5,4,4,1,0,1,4,0,2
29,1,4,4,1,0,2,4,0,2
36,6,2,1,1,1,2,1,0,2
29,2,4,4,1,0,1,3,0,2
37,7,2,3,1,1,3,4,0,2
28,3,3,3,1,1,1,2,0,2
40,6,2,3,1,1,1,2,0,2
33,4,4,4,1,1,1,4,0,2
22,1,4,4,1,1,1,2,0,2
35,5,3,4,1,0,1,3,1,2
32,3,4,4,0,1,3,3,0,2
35,5,4,4,1,0,1,3,0,2
29,2,4,4,1,1,1,4,0,2
23,2,3,3,1,0,3,4,0,2
35,2,4,4,1,0,1,4,0,2
36,3,4,4,1,0,2,4,0,2
32,2,4,4,1,0,1,4,0,2
30,4,4,1,1,1,3,3,0,2
36,4,4,4,0,1,2,4,0,2
33,3,4,4,1,1,3,4,0,2
33,5,3,4,0,1,3,3,0,2
43,13,2,4,1,1,2,3,0,2
35,6,3,3,1,1,2,3,0,2
38,5,4,4,1,1,1,3,0,2
25,4,3,1,1,1,3,1,0,2
26,2,3,3,1,1,3,2,0,2
24,1,4,4,1,1,3,4,0,2
22,1,3,4,1,1,4,4,0,2
33,5,2,3,1,0,2,1,0,2
45,7,3,3,1,1,3,4,0,2
29,2,4,4,1,0,1,3,0,2
47,7,2,2,1,1,2,4,0,2
36,6,3,2,1,1,3,2,0,2
45,8,3,3,1,1,2,3,0,2
47,6,4,4,1,0,1,4,0,2
43,2,3,4,1,0,2,4,0,2
44,7,4,4,1,1,3,2,0,2
24,2,2,4,1,1,3,3,0,2
28,2,4,4,1,0,1,3,0,2
34,5,4,4,1,1,3,4,0,2
31,4,3,4,1,1,1,3,0,2
27,3,4,4,1,1,1,4,0,2
27,1,3,3,1,0,3,4,0,2
26,1,4,4,1,0,1,3,0,2
36,7,3,4,1,1,2,2,0,2
35,4,4,4,0,1,3,3,0,2
38,6,4,4,1,1,3,3,0,2
44,7,4,4,1,1,2,4,0,2
25,1,4,4,1,1,1,4,0,2
25,2,4,4,0,1,1,3,0,2
41,4,4,4,1,1,1,4,0,2
41,5,3,4,1,1,1,3,0,2
24,1,4,4,1,0,1,4,0,2
33,3,4,4,1,1,3,3,0,2
29,3,4,4,1,0,3,3,0,2
47,4,4,4,1,0,1,4,0,2
28,4,4,4,1,1,1,3,0,2
21,1,2,2,1,1,3,2,0,2
32,6,3,3,1,0,3,3,0,2
30,2,3,4,1,1,1,4,0,2
37,5,4,4,1,1,3,4,0,2
29,4,4,3,1,0,3,2,0,2
38,3,4,4,1,0,1,4,0,2
49,11,3,3,1,1,1,4,0,2
41,5,3,3,1,1,1,4,0,2
43,5,3,4,1,1,3,2,1,2
47,10,1,1,1,1,3,3,0,2
22,1,4,4,1,1,1,3,0,2
27,1,4,4,0,0,1,4,0,2
34,2,3,4,0,1,2,3,0,2
42,4,3,3,1,1,2,4,0,2
39,3,4,4,0,0,1,4,0,2
36,3,4,4,0,1,2,4,0,2
21,1,4,4,1,1,2,1,0,2
36,4,3,4,0,0,2,4,0,2
25,1,2,3,1,0,4,4,0,2
41,4,4,4,0,0,2,4,0,2
32,4,4,4,0,0,2,4,0,2
41,4,4,4,0,0,2,4,0,2
43,3,4,4,0,1,1,4,0,2
35,3,4,4,1,1,2,3,0,2
24,2,4,4,1,0,1,3,0,2
43,6,4,4,1,1,1,4,0,2
48,7,4,4,0,1,1,4,0,2
28,2,4,4,1,1,1,3,0,2
24,1,4,4,1,1,1,4,0,2
42,3,4,4,1,0,1,4,0,2
39,3,4,4,1,1,1,4,0,2
24,1,4,4,1,1,1,4,0,2
33,5,4,3,1,1,2,4,0,2
29,2,4,4,1,1,3,4,0,2
44,5,4,4,1,1,1,4,0,2
17,1,4,4,1,1,2,4,0,2
35,3,3,4,1,1,2,2,0,2
32,5,3,4,1,1,1,2,0,2
27,2,4,4,1,0,1,3,0,2
44,4,4,4,1,1,1,4,0,2
42,5,4,4,1,1,1,4,0,2
40,6,4,4,1,1,1,3,0,2
44,3,4,4,1,1,1,4,0,2
33,5,4,4,1,1,2,4,0,2
35,3,2,4,0,0,3,4,1,2
31,2,4,2,0,1,1,3,0,2
37,3,4,4,0,1,3,4,0,2
45,3,4,4,0,1,2,4,0,2
26,2,4,4,0,1,1,4,0,2
40,2,3,4,0,1,3,4,0,2
30,1,4,4,0,1,2,4,0,2
36,3,3,4,0,0,3,4,0,2
33,3,3,4,0,1,2,4,0,2
41,5,4,4,0,1,2,4,0,2
45,6,3,3,0,1,2,4,0,2
48,6,4,4,0,1,2,4,0,2
35,3,4,4,0,0,3,4,0,2
37,4,4,4,0,0,2,4,0,2
46,3,4,4,0,0,1,4,0,2
38,4,4,4,0,1,3,4,0,2
30,7,3,4,1,1,2,4,0,2
42,7,4,3,1,0,1,4,0,2
35,6,2,2,1,1,3,4,0,2
34,6,4,4,1,1,3,4,0,2
37,4,4,4,1,1,1,4,0,2
38,6,4,4,1,1,1,4,0,2
30,2,3,3,1,1,2,3,0,2
46,4,4,4,1,1,1,4,0,2
31,3,4,4,0,1,2,4,0,2
41,6,4,4,0,1,1,4,0,2
41,7,4,4,1,1,2,4,0,2
32,2,4,4,0,0,2,4,0,2
44,4,4,4,1,1,1,4,0,2
39,4,4,4,0,1,1,4,0,2
39,5,4,4,1,1,1,4,0,2
45,4,4,4,1,1,1,4,0,2
33,3,4,4,1,1,1,4,0,2
39,3,4,4,0,1,1,4,0,2
44,3,4,4,1,0,1,4,0,2
34,6,3,3,1,1,3,4,0,2
33,5,3,3,1,1,3,4,0,2
34,8,2,2,1,1,2,2,0,2
27,5,3,2,1,1,2,4,0,2
47,8,1,1,1,1,3,4,1,2
25,3,2,4,1,1,1,4,1,2
24,5,3,4,1,1,1,2,1,2
41,4,4,4,1,0,1,4,0,2
29,4,3,3,1,1,3,4,0,3
27,5,2,2,1,1,3,1,0,3
40,5,3,4,1,1,1,2,0,3
30,6,2,2,1,1,3,1,0,3
24,1,4,4,1,0,1,4,0,3
36,2,4,4,1,0,1,4,0,3
17,1,2,2,1,1,3,2,0,3
28,4,1,2,1,1,2,3,0,3
27,1,2,4,1,1,1,4,0,3
21,1,3,3,1,1,3,3,0,3
30,4,2,2,1,1,2,4,0,3
48,16,4,4,1,1,1,4,0,3
29,3,2,4,1,0,3,3,0,3
29,2,4,4,1,1,3,4,0,3
20,2,3,4,1,1,1,3,0,3
28,1,4,4,1,1,3,2,0,3
32,5,2,3,1,0,2,3,0,3
27,1,3,3,1,0,3,3,0,3
25,1,2,3,1,1,3,1,0,3
43,3,4,4,1,1,1,4,0,3
35,2,4,4,1,1,2,4,0,3
30,1,4,4,1,1,1,4,0,3
29,3,1,4,1,1,4,4,1,3
33,8,3,4,1,1,3,4,0,3
37,5,3,4,1,0,2,4,0,3
27,3,2,4,1,1,4,4,0,3
33,3,2,4,1,1,2,4,0,3
35,6,2,3,1,0,3,3,0,3
20,2,3,3,1,1,2,4,0,3
26,3,2,4,1,1,3,4,0,3
24,2,3,3,1,1,3,3,0,3
45,3,1,3,1,1,3,2,0,3
34,4,3,4,1,1,1,3,0,3
49,13,4,3,1,1,1,4,0,3
33,5,4,4,1,1,1,4,0,3
33,8,3,3,1,1,3,4,0,3
24,3,3,4,1,1,1,4,0,3
30,4,2,2,1,1,2,1,0,3
27,4,2,4,1,1,2,1,0,3
23,1,4,3,1,1,2,2,0,3
35,4,4,4,1,1,1,4,0,3
35,1,4,4,0,1,1,4,0,3
40,2,4,4,0,0,1,4,0,3
29,1,3,3,1,1,3,3,0,3
33,3,3,3,1,1,3,3,0,3
36,6,4,4,0,1,1,2,1,3
36,4,4,4,0,1,1,4,0,3
41,1,4,4,1,1,3,3,0,3
38,3,3,4,1,1,3,2,0,3
29,3,2,4,1,1,3,3,0,3
19,1,4,4,1,1,1,3,0,3
34,2,2,3,1,1,2,3,0,3
26,3,2,4,1,1,3,4,0,3
22,1,4,4,1,1,2,3,0,3
42,7,4,4,1,1,2,4,0,3
27,2,3,4,1,1,3,2,0,3
27,2,4,4,1,1,1,4,0,3
39,1,4,3,1,0,2,2,0,3
